# Generated by `regiondb-build update`. Do not hand-edit: the next update
# pass overwrites this file. Corrections belong in classifications/ or
# overrides/, which the build applies on top.
# source: ourairports-airports
# url: https://davidmegginson.github.io/ourairports-data/airports.csv
# sha256: 2a5f05d4e2e9c6190ef6c6d28ff9f032d06d6e15c8d1d03d429d0cb72dda5140
# retrieved: 2026-08-21T03:15:49Z
iata,ident,type,name,latitude_deg,longitude_deg,iso_country,iso_region,municipality,scheduled_service
TAI,OYTZ,medium_airport,Taiz International Airport,13.686000,44.139099,YE,YE-TA,Taiz,yes
TAJ,PG-ATP,small_airport,Tadji Airport,-3.198192,142.430964,PG,PG-SAN,Aitape,no
TAK,RJOT,large_airport,Takamatsu Airport,34.214963,134.015454,JP,JP-37,Takamatsu,yes
TAL,PATA,small_airport,Ralph M Calhoun Memorial Airport,65.174400,-152.108994,US,US-AK,Tanana,yes
TAM,MMTM,medium_airport,General Francisco Javier Mina International Airport,22.292622,-97.867058,MX,MX-TAM,Ciudad Madero,yes
TAN,YTGA,small_airport,Tangalooma Airport,-27.137693,153.364141,AU,AU-QLD,,no
TAO,ZSQD,large_airport,Qingdao Jiaodong International Airport,36.361953,120.088171,CN,CN-37,Qingdao (Jiaozhou),yes
TAP,MMTP,medium_airport,Tapachula International Airport,14.794549,-92.369871,MX,MX-CHP,Tapachula,yes
TAQ,YTAR,small_airport,Tarcoola Airport,-30.702871,134.582820,AU,AU-SA,Tarcoola,no
TAR,LIBG,medium_airport,Taranto-Grottaglie Marcello Arlotta Airport,40.517502,17.403200,IT,IT-75,Grottaglie,no
TAS,UTTT,large_airport,Tashkent International Airport,41.257900,69.281197,UZ,UZ-TO,Tashkent,yes
TAT,LZTT,medium_airport,Poprad-Tatry Airport,49.070994,20.241394,SK,SK-PV,Poprad,yes
TAU,SKTA,small_airport,Tauramena Airport,5.012810,-72.742400,CO,CO-CAS,Tauramena,no
TAW,SUTB,small_airport,Tacuarembo Airport,-31.749001,-55.925801,UY,UY-TA,Tacuarembo,no
TAX,WAPT,small_airport,Taliabu Island Airport,-1.642630,124.558998,ID,ID-MU,Tikong-Taliabu Island,no
TAY,EETU,medium_airport,Tartu Airport,58.307438,26.686473,EE,EE-7B,Tartu,yes
TAZ,UTAT,large_airport,Dashoguz International Airport,41.759853,59.836149,TM,TM-D,Daşoguz,yes
TBB,VVTH,medium_airport,Dong Tac Airport,13.049600,109.334000,VN,VN-SCC,Tuy Hoa,yes
TBC,KT03,small_airport,Tuba City Airport,36.091146,-111.382860,US,US-AZ,Tuba City,no
TBD,SKMB,small_airport,Timbiqui Airport,2.778569,-77.668045,CO,CO-CAU,Timbiqui,no
TBE,AYTV,small_airport,Timbunke Airport,-4.196633,143.519222,PG,PG-ESW,Timbunke,no
TBF,NGTE,medium_airport,Tabiteuea North Airport,-1.224470,174.776001,KI,KI-G,,no
TBG,AYTB,small_airport,Tabubil Airport,-5.280471,141.227576,PG,PG-WPD,Tabubil,yes
TBH,RPVU,medium_airport,Tugdan Airport,12.311000,122.084999,PH,PH-ROM,Tablas Island,yes
TBI,MYCB,medium_airport,New Bight Airport,24.315300,-75.452301,BS,BS-CI,Cat Island,yes
TBJ,DTKA,medium_airport,Tabarka-Aïn Draham International Airport,36.980000,8.876940,TN,TN-32,Tabarka,yes
TBK,YTBR,small_airport,Timber Creek Airport,-15.620000,130.445007,AU,AU-NT,,no
TBL,YTAB,small_airport,Tableland Homestead Airport,-17.283300,126.900002,AU,AU-WA,,no
TBM,WAOW,small_airport,Tumbang Samba Airport,-1.469024,113.080984,ID,ID-KT,Tumbang Samba-Borneo Island,yes
TBN,KTBN,medium_airport,Waynesville-St. Robert Regional Airport-Forney Field,37.741600,-92.140701,US,US-MO,Fort Leonard Wood,yes
TBO,HTTB,small_airport,Tabora Airport,-5.076390,32.833302,TZ,TZ-24,Tabora,yes
TBP,SPME,medium_airport,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,PE,PE-TUM,Tumbes,yes
TBQ,AYTR,small_airport,Tarabo Airport,-6.466667,145.532222,PG,PG-EHG,Tarabo,no
TBR,KTBR,small_airport,Statesboro Bulloch County Airport,32.482700,-81.736900,US,US-GA,Statesboro,no
TBS,UGTB,large_airport,Tbilisi International Airport,41.669201,44.954700,GE,GE-TB,Tbilisi,yes
TBT,SBTT,medium_airport,Tabatinga International Airport,-4.255670,-69.935799,BR,BR-AM,Tabatinga,yes
TBU,NFTF,large_airport,Fua'amotu International Airport,-21.241438,-175.149164,TO,TO-04,Nuku'alofa,yes
TBV,TBV,small_airport,Tabal Airstrip,8.302700,171.161500,MH,MH-AUR,Tabal Island,no
TBW,UUOT,medium_airport,Donskoye Airport,52.806099,41.482800,RU,RU-TAM,Tambov,no
TBX,WIDB,small_airport,Tambelan Airport,0.979922,107.564658,ID,ID-KR,Tambelan,no
TBY,FBTS,small_airport,Tshabong Airport,-26.034524,22.401252,BW,BW-KG,Tshabong,no
TBZ,OITT,large_airport,Tabriz International Airport,38.133900,46.235001,IR,IR-03,Tabriz,yes
TCA,YTNK,medium_airport,Tennant Creek Airport,-19.634399,134.182999,AU,AU-NT,Tennant Creek,yes
TCB,MYAT,medium_airport,Treasure Cay Airport,26.745300,-77.391296,BS,BS-CO,Treasure Cay,yes
TCC,KTCC,medium_airport,Tucumcari Municipal Airport,35.182800,-103.602997,US,US-NM,Tucumcari,no
TCD,SKRA,small_airport,Tarapacá Airport,-2.895802,-69.749762,CO,CO-AMA,Tarapacá,yes
TCE,LRTC,medium_airport,Tulcea Danube Delta Airport,45.062500,28.714300,RO,RO-TL,Mihail Kogălniceanu,no
TCF,MHTO,small_airport,Tocoa Airport,15.659722,-85.994164,HN,HN-CL,Tocoa,no
TCG,ZWTC,small_airport,Tacheng Qianquan Airport,46.672501,83.340797,CN,CN-65,Tacheng,yes
TCH,FOOT,small_airport,Tchibanga Airport,-2.888480,10.955429,GA,GA-5,Tchibanga,no
TCJ,AYVM,small_airport,Torembi Airport,-4.016500,143.132900,PG,PG-ESW,Torembi,no
TCK,AYYL,small_airport,Tinboli Airport,-4.094900,143.383800,PG,PG-ESW,Tinboli,no
TCL,KTCL,medium_airport,Tuscaloosa National Airport,33.220600,-87.611397,US,US-AL,Tuscaloosa,no
TCM,KTCM,medium_airport,McChord Air Force Base,47.137699,-122.475998,US,US-WA,Tacoma,no
TCN,MMHC,small_airport,Tehuacán National Airport,18.497220,-97.420110,MX,MX-PUE,Tehuacán,no
TCO,SKCO,medium_airport,La Florida Airport,1.814420,-78.749200,CO,CO-NAR,Tumaco,yes
TCP,HETB,medium_airport,Taba International Airport,29.594496,34.775752,EG,EG-JS,Taba,yes
TCQ,SPTN,medium_airport,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.053301,-70.275803,PE,PE-TAC,Tacna,yes
TCR,VOTK,small_airport,Tuticorin Airport,8.724241,78.025803,IN,IN-TN,Vagaikulam,yes
TCS,KTCS,medium_airport,Truth or Consequences Municipal Airport,33.236900,-107.272003,US,US-NM,Truth or Consequences,no
TCT,TCT,small_airport,Takotna Airport,62.993206,-156.029026,US,US-AK,Takotna,yes
TCU,FATN,small_airport,Thaba Nchu Tar Airport,-29.317801,26.822800,ZA,ZA-FS,Homeward,no
TCW,YTOC,small_airport,Tocumwal Airport,-35.811699,145.608002,AU,AU-NSW,,no
TCX,OIMT,medium_airport,Tabas Airport,33.667801,56.892700,IR,IR-21,Tabas,no
TCY,FYTE,small_airport,Terrace Bay Airport,-19.972112,13.025486,NA,NA-KU,Terrace Bay,no
TCZ,ZUTC,medium_airport,Tengchong Tuofeng Airport,24.938056,98.485833,CN,CN-53,Baoshan (Tengchong),yes
TDA,SKTD,small_airport,Trinidad Airport,5.432780,-71.662500,CO,CO-CAS,Trinidad,no
TDB,AYTF,small_airport,Tetebedi Airport,-9.158600,148.068600,PG,PG-NPP,Tetebedi,no
TDD,SLTR,medium_airport,Teniente Av. Jorge Henrich Arauz Airport,-14.818700,-64.917999,BO,BO-B,Trinidad,yes
TDG,RPMW,medium_airport,Tandag Airport,9.072002,126.171320,PH,PH-SUR,Tandag,no
TDJ,HDTJ,small_airport,Tadjoura Airport,11.787037,42.917376,DJ,DJ-TA,Tadjoura,no
TDK,UAAT,medium_airport,Taldykorgan Airport,45.122550,78.442758,KZ,KZ-JET,Taldykorgan,yes
TDL,SAZT,medium_airport,Héroes de Malvinas Airport,-37.234634,-59.228647,AR,AR-B,Tandil,no
TDN,YTHD,small_airport,Theda Station Airport,-14.790567,126.498041,AU,AU-WA,Drysdale River,no
TDO,KTDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.477200,-122.806000,US,US-WA,Toledo,no
TDP,SPDR,small_airport,Trompeteros Airport,-3.806010,-75.039299,PE,PE-LOR,Corrientes,no
TDR,YTDR,small_airport,Theodore Airport,-24.986796,150.093076,AU,AU-QLD,,no
TDS,AYSS,small_airport,Sasereme Airport,-7.621700,142.868000,PG,PG-WPD,Sasereme,yes
TDT,ZA-0072,small_airport,Tanda Tula Airport,-24.525533,31.289748,ZA,ZA-MP,Timbavati,no
TDV,FMSN,small_airport,Samangoky Airport,-21.700001,43.733002,MG,MG-U,Tanandava,no
TDW,KTDW,small_airport,Tradewind Airport,35.169899,-101.825996,US,US-TX,Amarillo,no
TDX,VTBO,medium_airport,Trat Airport,12.274600,102.319000,TH,TH-23,Laem Ngop,yes
TDZ,KTDZ,small_airport,Toledo Executive Airport,41.564899,-83.482300,US,US-OH,Toledo,no
TEA,MHTE,medium_airport,Tela Airport,15.775900,-87.475800,HN,HN-AT,Tela,no
TEB,KTEB,medium_airport,Teterboro Airport,40.850101,-74.060799,US,US-NJ,Teterboro,yes
TEC,SBTL,medium_airport,Telêmaco Borba Airport,-24.317801,-50.651600,BR,BR-PR,Telêmaco Borba,no
TED,EKTS,medium_airport,Thisted Airport,57.068802,8.705220,DK,DK-81,Thisted,no
TEE,DABS,medium_airport,Cheikh Larbi Tébessi Airport,35.431599,8.120720,DZ,DZ-12,Tébessi,yes
TEF,YTEF,medium_airport,Telfer Airport,-21.715000,122.228996,AU,AU-WA,,no
TEG,DFET,small_airport,Tenkodogo Airport,11.801149,-0.371377,BF,BF-BLG,Tenkodogo,no
TEH,3T4,small_airport,Tetlin Airport,63.124618,-142.518005,US,US-AK,Tetlin,no
TEI,VETJ,small_airport,Tezu Airport,27.941200,96.134399,IN,IN-AR,Tezu,no
TEK,7KA,small_airport,Tatitlek Airport,60.871449,-146.690297,US,US-AK,Tatitlek,yes
TEL,WBKE,small_airport,Telupid Airport,5.628610,117.125999,MY,MY-12,Telupid,no
TEM,YTEM,medium_airport,Temora Airport,-34.421398,147.511993,AU,AU-NSW,Temora,no
TEN,ZUTR,medium_airport,Tongren Fenghuang Airport,27.883333,109.308889,CN,CN-52,Tongren (Daxing),yes
TEO,AYTY,small_airport,Terapo Airport,-8.169722,146.194444,PG,PG-GPK,Terapo Mission,no
TEP,AYTP,small_airport,Tep Tep Airport,-5.955300,146.559500,PG,PG-MPM,Teptep,no
TEQ,LTBU,medium_airport,Tekirdağ Çorlu Airport,41.138199,27.919100,TR,TR-59,Çorlu,yes
TER,LPLA,medium_airport,Lajes Airport,38.761799,-27.090799,PT,PT-20,Praia da Vitória,yes
TES,HHTS,small_airport,Tessenei Airport,15.104322,36.681711,ER,ER-GB,Tessenei,no
TET,FQTT,large_airport,Tete Airport,-16.104799,33.640202,MZ,MZ-T,Tete,yes
TEU,NZMO,medium_airport,Manapouri Airport,-45.533100,167.649994,NZ,NZ-STL,,no
TEV,LETL,medium_airport,Teruel Airport,40.410269,-1.217366,ES,ES-AR,Teruel,no
TEX,KTEX,medium_airport,Telluride Regional Airport,37.953800,-107.907997,US,US-CO,Telluride,yes
TEY,BITE,small_airport,Þingeyri Airport,65.870300,-23.559999,IS,IS-4,Þingeyri,no
TEZ,VETZ,medium_airport,Tezpur Airport,26.709101,92.784698,IN,IN-AS,,yes
TFB,AYTH,small_airport,Tifalmin Airport,-5.117249,141.418076,PG,PG-SAN,Tifalmin,no
TFF,SBTF,medium_airport,Tefé Airport,-3.382940,-64.724098,BR,BR-AM,Tefé,yes
TFI,AYTU,small_airport,Tufi Airport,-9.075954,149.319839,PG,PG-NPP,Tufi,yes
TFL,SNTO,small_airport,Juscelino Kubitscheck Airport,-17.892300,-41.513599,BR,BR-MG,Teófilo Otoni,no
TFM,AYTE,small_airport,Telefomin Airport,-5.126080,141.641922,PG,PG-SAN,Telefomin,no
TFN,GCXO,large_airport,Tenerife Norte-Ciudad de La Laguna Airport,28.482752,-16.341707,ES,ES-CN,Tenerife,yes
TFS,GCTS,large_airport,Tenerife Sur Airport,28.044500,-16.572500,ES,ES-CN,Tenerife,yes
TFT,OPTT,small_airport,Taftan Airport,28.964199,61.595402,PK,PK-BA,Taftan,no
TFU,ZUTF,large_airport,Chengdu Tianfu International Airport,30.312520,104.441284,CN,CN-51,Chengdu (Jianyang),yes
TFY,WILP,small_airport,Muhammad Taufiq Kiemas Airport,-5.211562,103.936501,ID,ID-LA,Krui,no
TGA,WSAT,medium_airport,Tengah Air Base,1.387561,103.708291,SG,SG-03,Western Water Catchment,no
TGB,PH-0502,small_airport,Tagbita Airstrip,8.714910,117.352590,PH,PH-PLW,Rizal,no
TGC,WBTM,small_airport,Tanjung Manis Airport,2.177840,111.202003,MY,MY-13,Belawai,no
TGD,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.251900,ME,ME-16,Podgorica,yes
TGG,WMKN,medium_airport,Sultan Mahmud Airport,5.382640,103.102997,MY,MY-11,Kuala Terengganu,yes
TGH,NVST,small_airport,Tongoa Airport,-16.891100,168.550995,VU,VU-SEE,Tongoa Island,yes
TGI,SPGM,small_airport,Tingo Maria Airport,-9.289667,-76.005058,PE,PE-HUC,Tingo Maria,no
TGJ,NWWA,medium_airport,Tiga Airport,-21.096407,167.803790,NC,NC-01,Tiga,yes
TGK,URRT,medium_airport,Taganrog Yuzhny Airport,47.198333,38.849167,RU,RU-ROS,Taganrog,no
TGL,AYTG,small_airport,Tagula Airport,-11.331111,153.202917,PG,PG-MBA,Sudest Island,no
TGM,LRTM,medium_airport,Târgu Mureş Transilvania International Airport,46.467701,24.412500,RO,RO-MS,Recea,yes
TGN,YLTV,medium_airport,Latrobe Valley Airport,-38.211004,146.470817,AU,AU-VIC,Morwell,no
TGO,ZBTL,medium_airport,Tongliao Airport,43.556702,122.199997,CN,CN-15,Tongliao,yes
TGP,UNIP,medium_airport,Podkamennaya Tunguska Airport,61.589699,89.994003,RU,RU-KYA,Bor,no
TGQ,SWTS,small_airport,Tangará da Serra Airport,-14.662000,-57.443744,BR,BR-MT,Tangará da Serra,yes
TGR,DAUK,medium_airport,Touggourt Sidi Madhi Airport,33.067799,6.088670,DZ,DZ-55,Touggourt,yes
TGS,MZ-TGS,small_airport,Chokwé Airport,-24.520599,32.965302,MZ,MZ-G,Chokwé,no
TGT,HTTG,medium_airport,Tanga Airport,-5.092360,39.071201,TZ,TZ-25,Tanga,yes
TGU,MHTG,medium_airport,Toncontín Airport,14.060900,-87.217201,HN,HN-FM,Tegucigalpa,yes
TGZ,MMTG,medium_airport,Angel Albino Corzo International Airport,16.561611,-93.025731,MX,MX-CHP,Tuxtla Gutiérrez,yes
THA,KTHA,small_airport,Tullahoma Regional Airport William Northern Field,35.380100,-86.246399,US,US-TN,Tullahoma,no
THB,FXTA,small_airport,Thaba-Tseka Airport,-29.522800,28.615801,LS,LS-K,Thaba-Tseka,no
THC,GLTN,small_airport,Tchien Airport,6.045650,-8.138723,LR,LR-GG,Zwedru,no
THD,VVTX,small_airport,Tho Xuan Airport,19.901667,105.467778,VN,VN-NC,Thanh Hóa,yes
THE,SBTE,medium_airport,Senador Petrônio Portela Airport,-5.060250,-42.823712,BR,BR-PI,Teresina,yes
THG,YTNG,medium_airport,Thangool Airport,-24.494863,150.577967,AU,AU-QLD,Biloela,yes
THI,GQNC,small_airport,Tichitt Airport,18.433942,-9.486411,MR,MR-09,Tichitt,no
THK,VLTK,small_airport,Thakhek Airport,17.377917,104.857378,LA,LA-KH,Thakhek,no
THL,VYTL,medium_airport,Tachileik Airport,20.483801,99.935402,MM,MM-17,Tachileik,yes
THM,KTHM,small_airport,Thompson Falls Airport,47.573502,-115.280998,US,US-MT,Thompson Falls,no
THN,ESGT,medium_airport,Trollhättan-Vänersborg Airport,58.318100,12.345000,SE,SE-Q,Trollhättan,yes
THO,BITN,small_airport,Þórshöfn Airport,66.218459,-15.334739,IS,IS-6,Þórshöfn,yes
THP,KHSG,small_airport,Hot Springs County Airport,43.713602,-108.389687,US,US-WY,Thermopolis,no
THQ,ZLTS,medium_airport,Tianshui Maijishan Airport,34.560100,105.860343,CN,CN-62,Tianshui (Maiji),yes
THR,OIII,large_airport,Mehrabad International Airport,35.689175,51.314392,IR,IR-23,Tehran,yes
THS,VTPO,medium_airport,Sukhothai Airport,17.238001,99.818199,TH,TH-64,,yes
THT,GQNT,small_airport,Tamchakett Airport,17.231570,-10.779230,MR,MR-02,Tamchakett,no
THU,BGTL,medium_airport,Pituffik Space Base,76.530630,-68.700541,GL,GL-AV,Pituffik,yes
THV,KTHV,small_airport,York Airport,39.917000,-76.873001,US,US-PA,Thomasville,no
THW,THW,seaplane_base,Trincomalee Harbor Waterdrome,8.560000,81.220000,LK,LK-5,Trincomalee,no
THX,UOTT,small_airport,Turukhansk Airport,65.797203,87.935303,RU,RU-KYA,Turukhansk,yes
THY,FATH,small_airport,Thohoyandou Airport,-23.076900,30.383600,ZA,ZA-NP,Thohoyandou,no
THZ,DRRT,medium_airport,Tahoua Airport,14.875700,5.265360,NE,NE-5,Tahoua,no
TIA,LATI,large_airport,Tirana International Airport Mother Teresa,41.414700,19.720600,AL,AL-02,Rinas,yes
TIB,SKTB,small_airport,Tibú Airport,8.631520,-72.730400,CO,CO-NSA,Tibú,no
TIC,MH-TIC,small_airport,Tinak Airport,7.121768,171.911584,MH,MH-ARN,Arno Atoll,no
TID,DAOB,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.463150,DZ,DZ-14,Tiaret,no
TIE,HATP,small_airport,Tippi Airport,7.202400,35.415000,ET,ET-SW,Tippi,yes
TIF,OETF,large_airport,Taif International Airport,21.484739,40.544074,SA,SA-02,Taif,yes
TIH,NTGC,medium_airport,Tikehau Airport,-15.119600,-148.231003,PF,PF-U-A,Tuherahera,yes
TII,OATN,small_airport,Tarinkot Airport,32.604198,65.865799,AF,AF-URU,Tarinkot,no
TIJ,MMTJ,large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,MX,MX-BCN,Tijuana,yes
TIK,KTIK,medium_airport,Tinker Air Force Base,35.414700,-97.386597,US,US-OK,Oklahoma City,no
TIL,CFQ4,small_airport,Cheadle Airport,51.057499,-113.624001,CA,CA-AB,Cheadle,no
TIM,WABP,medium_airport,Mozes Kilangin Airport,-4.529780,136.887388,ID,ID-PT,Timika,yes
TIN,DAOF,medium_airport,Tindouf Airport,27.700399,-8.167100,DZ,DZ-37,Tindouf,yes
TIO,VYHN,small_airport,Tilin Airport,21.700001,94.099998,MM,MM-03,Tilin,no
TIQ,PGWT,medium_airport,Francisco Manglona Borja / Tinian International Airport,14.999207,145.619355,MP,MP-U-A,Tinian Island,yes
TIR,VOTP,large_airport,Tirupati International Airport,13.631988,79.539869,IN,IN-AP,Tirupati,yes
TIU,NZTU,medium_airport,Timaru Airport,-44.302799,171.225006,NZ,NZ-CAN,,yes
TIV,LYTV,medium_airport,Tivat Airport,42.404701,18.723301,ME,ME-19,Tivat,yes
TIW,KTIW,medium_airport,Tacoma Narrows Airport,47.267407,-122.577295,US,US-WA,Tacoma,yes
TIX,KTIX,medium_airport,Space Coast Regional Airport,28.514799,-80.799202,US,US-FL,Titusville,no
TIY,GQND,small_airport,Tidjikja Airport,18.570101,-11.423500,MR,MR-09,Tidjikja,no
TIZ,AYTA,small_airport,Tari Airport,-5.845000,142.947998,PG,PG-HLA,Tari,yes
TJA,SLTJ,medium_airport,Capitan Oriel Lea Plaza Airport,-21.555700,-64.701302,BO,BO-T,Tarija,yes
TJB,WIBT,small_airport,Raja Haji Abdullah Airport,1.052870,103.391517,ID,ID-KR,Tanjung Balai-Karinmunbesar Island,no
TJC,TJC,small_airport,Ticantiquí Airport,9.418500,-78.489600,PA,PA-GY,Ticantiquí,no
TJG,WAON,medium_airport,Warukin Airport,-2.216560,115.435997,ID,ID-KS,Tanta-Tabalong,yes
TJH,RJBT,medium_airport,Konotori Tajima Airport,35.512798,134.787003,JP,JP-28,Toyooka,yes
TJI,MHTJ,medium_airport,Trujillo Airport,15.926599,-85.938573,HN,HN-CL,Trujillo,no
TJK,LTAW,medium_airport,Tokat Airport,40.324720,36.390560,TR,TR-60,Tokat,yes
TJL,SBTG,small_airport,Plínio Alarcom Airport,-20.752643,-51.682026,BR,BR-MS,Três Lagoas,yes
TJM,USTR,large_airport,Roshchino International Airport,57.178984,65.327696,RU,RU-TYU,Tyumen,yes
TJN,NTKM,small_airport,Takume Airport,-15.857434,-142.266469,PF,PF-U-A,Takume,no
TJQ,WIOD,small_airport,H A S Hanandjoeddin International Airport,-2.744109,107.754535,ID,ID-BB,Tanjung Pandan,yes
TJS,WALG,small_airport,Tanjung Harapan Airport,2.838139,117.374584,ID,ID-KU,Tanjung Selor-Borneo Island,yes
TJU,UTDK,large_airport,Kulob International Airport,37.988098,69.805000,TJ,TJ-KT,Kulob,yes
TJV,VOTJ,small_airport,Thanjavur Air Force Station,10.723835,79.109457,IN,IN-TN,Thanjavur,no
TKA,PATK,medium_airport,Talkeetna Airport,62.320499,-150.093994,US,US-AK,Talkeetna,no
TKB,AYTZ,small_airport,Tekadu Airport,-7.680800,146.550300,PG,PG-MPL,Tekadu,no
TKC,FKKC,medium_airport,Tiko Airport,4.089190,9.360530,CM,CM-SW,Tiko,no
TKD,DGTK,medium_airport,Takoradi Airport,4.896060,-1.774760,GH,GH-WP,Sekondi-Takoradi,yes
TKE,TKE,seaplane_base,Tenakee Seaplane Base,57.779701,-135.218002,US,US-AK,Tenakee Springs,yes
TKF,KTRK,medium_airport,Truckee Tahoe Airport,39.318628,-120.140562,US,US-CA,Truckee,yes
TKG,WILL,medium_airport,Radin Inten II International Airport,-5.246803,105.182531,ID,ID-LA,Bandar Lampung,yes
TKH,VTPI,medium_airport,Takhli Royal Thai Air Force Base,15.277300,100.295998,TH,TH-60,Takhli,no
TKI,57A,seaplane_base,Tokeen Seaplane Base,55.937099,-133.326996,US,US-AK,Tokeen,no
TKJ,PFTO,small_airport,Tok Junction Airport,63.329498,-142.953995,US,US-AK,Tok,yes
TKK,PTKK,large_airport,Chuuk International Airport,7.461870,151.843002,FM,FM-TRK,Weno Island,yes
TKL,TKL,seaplane_base,Taku Lodge Seaplane Base,58.491645,-133.941575,US,US-AK,Taku Lodge,no
TKM,RU-0056,small_airport,Taksimo Airport,56.361668,114.930000,RU,RU-BU,Taksimo,yes
TKN,RJKN,medium_airport,Tokunoshima Airport,27.836382,128.881356,JP,JP-46,Amagi,yes
TKO,FXTK,small_airport,Tlokoeng Airport,-29.233000,28.882999,LS,LS-J,Tlokoeng,no
TKP,NTGT,medium_airport,Takapoto Airport,-14.709500,-145.246002,PF,PF-U-A,,yes
TKQ,HTKA,small_airport,Kigoma Airport,-4.886200,29.670900,TZ,TZ-08,Kigoma,yes
TKR,VGSG,small_airport,Thakurgaon Airport,26.016378,88.402092,BD,BD-E,Thakurgaon,no
TKS,RJOS,large_airport,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132559,134.607816,JP,JP-36,Tokushima,yes
TKT,VTPT,medium_airport,Tak Airport,16.896000,99.253304,TH,TH-63,,no
TKU,EFTU,large_airport,Turku Airport,60.514099,22.262800,FI,FI-19,Turku,yes
TKV,NTGO,small_airport,Tatakoto Airport,-17.355226,-138.447340,PF,PF-U-A,Tatakoto,yes
TKW,AYTN,small_airport,Tekin Airport,-5.243667,142.165194,PG,PG-SAN,Tekin,no
TKX,NTKR,medium_airport,Takaroa Airport,-14.455800,-145.024994,PF,PF-U-A,,yes
TKY,YTKY,small_airport,Turkey Creek Airport,-17.040800,128.205994,AU,AU-WA,Turkey Creek,no
TKZ,NZTO,small_airport,Tokoroa Airfield,-38.236698,175.891998,NZ,NZ-WKO,Tokoroa,no
TLA,PATE,small_airport,Teller Airport,65.240402,-166.339005,US,US-AK,Teller,yes
TLB,OPTA,small_airport,Tarbela Dam Airport,33.986099,72.611397,PK,PK-KP,Tarbela,no
TLC,MMTO,large_airport,Adolfo López Mateos International Airport,19.336900,-99.565830,MX,MX-MEX,Toluca,yes
TLD,FBTL,small_airport,Tuli Lodge Airport,-22.191897,29.131229,BW,BW-CE,Tuli Lodge,no
TLE,FMST,medium_airport,Toliara Airport,-23.383400,43.728500,MG,MG-U,Toliara,yes
TLF,2K5,small_airport,Telida Airport,63.393902,-153.268997,US,US-AK,Telida,no
TLH,KTLH,medium_airport,Tallahassee International Airport,30.401209,-84.354330,US,US-FL,Tallahassee,yes
TLI,WAFL,small_airport,Sultan Bantilan Airport,1.123428,120.793658,ID,ID-ST,Toli Toli-Celebes Island,yes
TLJ,PATL,medium_airport,Tatalina LRRS Airport,62.894402,-155.977005,US,US-AK,Takotna,no
TLK,UECT,small_airport,Talakan Airport,59.876389,111.044444,RU,RU-SA,Talakan Oil Field,no
TLL,EETN,large_airport,Lennart Meri Tallinn Airport,59.413246,24.832640,EE,EE-37,Tallinn,yes
TLM,DAON,large_airport,Zenata – Messali El Hadj Airport,35.012732,-1.457117,DZ,DZ-13,Zenata,yes
TLN,LFTH,medium_airport,Toulon-Hyères Airport,43.097301,6.146030,FR,FR-PAC,"Hyères, Var",yes
TLO,AYXO,small_airport,Tol Airport,-4.980830,152.009995,PG,PG-EBR,Tol,no
TLP,AYQL,small_airport,Tumolbil Airport,-4.774800,141.013300,PG,PG-SAN,Tumolbil,no
TLQ,ZWTL,medium_airport,Turpan Jiaohe Airport,43.030800,89.098700,CN,CN-65,Turpan,yes
TLR,KTLR,small_airport,Mefford Field,36.156300,-119.325996,US,US-CA,Tulare,no
TLS,LFBO,large_airport,Toulouse-Blagnac Airport,43.629101,1.363820,FR,FR-OCC,Toulouse/Blagnac,yes
TLT,TLT,small_airport,Tuluksak Airport,61.086973,-160.922842,US,US-AK,Tuluksak,yes
TLU,SKTL,small_airport,Golfo de Morrosquillo Airport,9.509450,-75.585400,CO,CO-SUC,Santiago de Tolú,yes
TLV,LLBG,large_airport,Ben Gurion International Airport,32.011398,34.886700,IL,IL-M,Tel Aviv,yes
TLW,AYVL,small_airport,Talasea Airport,-5.272600,150.008900,PG,PG-WBK,Talasea,no
